"Sat Jul 01 2017 09:05:54 GMT-0400 (EDT)",2508.48,,2457.48,
"Sat Jul 01 2017 09:15:48 GMT-0400 (EDT)",2505.79,,2453.99,
"Sat Jul 01 2017 09:25:50 GMT-0400 (EDT)",2506.11,,2453.88,
"Sat Jul 01 2017 09:35:46 GMT-0400 (EDT)",2506.01,,2453.54,
"Sat Jul 01 2017 09:45:50 GMT-0400 (EDT)",2506.26,,2455.35,
"Sat Jul 01 2017 09:55:46 GMT-0400 (EDT)",2491.51,,2439.58,
"Sat Jul 01 2017 10:05:34 GMT-0400 (EDT)",2487.57,,2436,
"Sat Jul 01 2017 10:15:36 GMT-0400 (EDT)",2493.2,,2443.48,
"Sat Jul 01 2017 10:25:43 GMT-0400 (EDT)",2492.5,,2442.84,
"Sat Jul 01 2017 10:35:21 GMT-0400 (EDT)",2494.75,,2445.34,
"Sat Jul 01 2017 10:45:52 GMT-0400 (EDT)",2490.74,,2438.28,
"Sat Jul 01 2017 10:55:45 GMT-0400 (EDT)",2476.68,,2428.99,
"Sat Jul 01 2017 11:05:44 GMT-0400 (EDT)",2480.24,,2426.95,
"Sat Jul 01 2017 11:15:38 GMT-0400 (EDT)",2480.46,,2430.4,
"Sat Jul 01 2017 11:25:49 GMT-0400 (EDT)",2488.72,,2438.57,
"Sat Jul 01 2017 11:35:40 GMT-0400 (EDT)",2494.75,,2441.38,
"Sat Jul 01 2017 11:45:37 GMT-0400 (EDT)",2494.75,,2445.34,
"Sat Jul 01 2017 11:55:45 GMT-0400 (EDT)",2498.65,,2446.96,
"Sat Jul 01 2017 12:05:42 GMT-0400 (EDT)",2494.44,,2443.19,
"Sat Jul 01 2017 12:15:48 GMT-0400 (EDT)",2486.69,,2437.4,
"Sat Jul 01 2017 12:25:39 GMT-0400 (EDT)",2484.69,,2435.38,
"Sat Jul 01 2017 12:35:47 GMT-0400 (EDT)",2480.41,,2429.33,
"Sat Jul 01 2017 12:45:56 GMT-0400 (EDT)",2480.6,,2429.21,
"Sat Jul 01 2017 12:55:47 GMT-0400 (EDT)",2486.65,,2436.03,
"Sat Jul 01 2017 13:05:53 GMT-0400 (EDT)",2481.27,,2431.19,
"Sat Jul 01 2017 13:15:41 GMT-0400 (EDT)",2478.91,,2429.04,
"Sat Jul 01 2017 13:25:49 GMT-0400 (EDT)",2470.81,,2418.97,
"Sat Jul 01 2017 13:35:48 GMT-0400 (EDT)",2461.16,,2409.74,
"Sat Jul 01 2017 13:45:36 GMT-0400 (EDT)",2464.45,,2412.16,
"Sat Jul 01 2017 13:55:52 GMT-0400 (EDT)",2473.14,,2421.28,
"Sat Jul 01 2017 14:05:55 GMT-0400 (EDT)",2474.67,,2425.29,
"Sat Jul 01 2017 14:16:03 GMT-0400 (EDT)",2464.4,,2412.99,
"Sat Jul 01 2017 14:25:51 GMT-0400 (EDT)",2459.42,,2410.44,
"Sat Jul 01 2017 14:35:47 GMT-0400 (EDT)",2457.35,,2405.43,
"Sat Jul 01 2017 14:45:35 GMT-0400 (EDT)",2452.2,,2400.57,
"Sat Jul 01 2017 14:55:46 GMT-0400 (EDT)",2441.86,,2390.67,
"Sat Jul 01 2017 15:05:48 GMT-0400 (EDT)",2452.43,,2400.83,
"Sat Jul 01 2017 15:15:28 GMT-0400 (EDT)",2453.35,,2402.78,
"Sat Jul 01 2017 15:25:27 GMT-0400 (EDT)",2434.95,,2384.18,
"Sat Jul 01 2017 15:35:45 GMT-0400 (EDT)",2452,,2404.74,
"Sat Jul 01 2017 15:45:30 GMT-0400 (EDT)",2457.97,,2408.77,
"Sat Jul 01 2017 15:55:41 GMT-0400 (EDT)",2460.4,,2411.67,
"Sat Jul 01 2017 16:05:31 GMT-0400 (EDT)",2462.33,,2410.31,
"Sat Jul 01 2017 16:15:52 GMT-0400 (EDT)",2461.54,,2412.7,
"Sat Jul 01 2017 16:25:44 GMT-0400 (EDT)",2449.2,,2400.59,
"Sat Jul 01 2017 16:35:42 GMT-0400 (EDT)",2446.25,,2397.77,
"Sat Jul 01 2017 16:45:42 GMT-0400 (EDT)",2438.37,,2386.55,
"Sat Jul 01 2017 16:55:37 GMT-0400 (EDT)",2433.62,,2383.01,
"Sat Jul 01 2017 17:05:58 GMT-0400 (EDT)",2444.25,,2395.8,
"Sat Jul 01 2017 17:15:36 GMT-0400 (EDT)",2431.31,,2381.09,
"Sat Jul 01 2017 17:25:54 GMT-0400 (EDT)",2432.38,,2384.19,
"Sat Jul 01 2017 17:35:51 GMT-0400 (EDT)",2432.38,,2384.19,
"Sat Jul 01 2017 17:45:47 GMT-0400 (EDT)",2432.38,,2384.19,
"Sat Jul 01 2017 17:55:46 GMT-0400 (EDT)",2444.23,,2395.85,
"Sat Jul 01 2017 18:05:54 GMT-0400 (EDT)",2442.91,,2394.54,
"Sat Jul 01 2017 18:15:49 GMT-0400 (EDT)",2444.12,,2393.23,
"Sat Jul 01 2017 18:25:49 GMT-0400 (EDT)",2434.14,,2386.21,
"Sat Jul 01 2017 18:35:44 GMT-0400 (EDT)",2440.71,,2389.06,
"Sat Jul 01 2017 18:45:34 GMT-0400 (EDT)",2440.65,,2389.96,
"Sat Jul 01 2017 18:55:32 GMT-0400 (EDT)",2444.24,,2395.36,
"Sat Jul 01 2017 19:05:39 GMT-0400 (EDT)",2448.98,,2396.14,
"Sat Jul 01 2017 19:15:42 GMT-0400 (EDT)",2445.54,,2394.09,
"Sat Jul 01 2017 19:25:40 GMT-0400 (EDT)",2443.91,,2393.12,
"Sat Jul 01 2017 19:35:38 GMT-0400 (EDT)",2450.17,,2401.64,
"Sat Jul 01 2017 19:45:47 GMT-0400 (EDT)",2450.13,,2400.86,
"Sat Jul 01 2017 19:55:31 GMT-0400 (EDT)",2451.5,,2401.78,
"Sat Jul 01 2017 20:05:43 GMT-0400 (EDT)",2450.03,,2397.3,
"Sat Jul 01 2017 20:15:42 GMT-0400 (EDT)",2441.25,,2390.98,
"Sat Jul 01 2017 20:25:35 GMT-0400 (EDT)",2440.55,,2388.11,
"Sat Jul 01 2017 20:35:39 GMT-0400 (EDT)",2440.23,,2390.78,
"Sat Jul 01 2017 20:45:42 GMT-0400 (EDT)",2434.81,,2386.31,
"Sat Jul 01 2017 20:55:32 GMT-0400 (EDT)",2422.1,,2372.15,
"Sat Jul 01 2017 21:05:34 GMT-0400 (EDT)",2413.95,,2361.53,
"Sat Jul 01 2017 21:15:30 GMT-0400 (EDT)",2432.3,,2380.3,
"Sat Jul 01 2017 21:25:34 GMT-0400 (EDT)",2442.31,,2393.87,
"Sat Jul 01 2017 21:35:45 GMT-0400 (EDT)",2438.76,,2387.12,
"Sat Jul 01 2017 21:45:41 GMT-0400 (EDT)",2436.03,,2386.64,
"Sat Jul 01 2017 21:55:37 GMT-0400 (EDT)",2435.16,,2384.47,
"Sat Jul 01 2017 22:05:24 GMT-0400 (EDT)",2426.42,,2376.94,
"Sat Jul 01 2017 22:15:27 GMT-0400 (EDT)",2411.09,,2363.13,
"Sat Jul 01 2017 22:25:19 GMT-0400 (EDT)",2416.87,,2367.31,
"Sat Jul 01 2017 22:35:44 GMT-0400 (EDT)",2430.06,,2380.71,
"Sat Jul 01 2017 22:45:20 GMT-0400 (EDT)",2425.9,,2377.83,
"Sat Jul 01 2017 22:55:42 GMT-0400 (EDT)",2429.82,,2379.36,
"Sat Jul 01 2017 23:05:49 GMT-0400 (EDT)",2434.16,,2383.89,
"Sat Jul 01 2017 23:15:22 GMT-0400 (EDT)",2424.39,,2376.13,
